"任务ID","任务名","类别","图覆盖状态","覆盖解释","读取观察数","写入观察数","SQL词法筛查线索","JOIN词频","UNION词频","GROUP_BY词频","窗口词频","聚合函数词频","CASE词频","SQL槽内容SHA256","代表核对编号"
"245045","h2sr.d_ref_fast_trs_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:33a93b7302ca3098b955d8739abe97a1354739fd52e81444f918fb349b9f032e",""
"245046","h2sr_d_ref_fast_trs_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:02d064f565aa64881aa52272436b42006f3684800f8b139221fb0e4e5b534ff0",""
"245056","dm_hk_n.info_trd_fast_trs_event_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:62077fa8d71e19b8c0f00a93f0a83fabfab0893074c28dac5d221b5f1a1a7a6a;prepare:f2e2ae4ee06f4e61daa576e792b830982b214376ff5193239990038389595eb3",""
"245058","h2sr.trd_fast_trs_event_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:20db45368283c070d2b949085148411fc4c5f289bf4cafb5e21d6416d0c2c799",""
"245059","h2sr_trd_fast_trs_event_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:b6a10ae05e1029fa83577a5a73e3acd9170502023a540c30e14cc9debcbede57",""
"245064","dm_hk_n.info_ref_fast_trs_leg_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:15e440d32c1a4c90d3ed5336883c8b9607f87e5208f504a570c2dad874893868;prepare:8534f30ba350214456d4aa18448a4d446ad8eeb76a3169cc46bc548fdcf04874",""
"245069","h2sr.d_ref_fast_trs_leg_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:f26cc411f1419082177a2f30ce32272b9d88ab9307b90e52f0b2d422f5361ea1",""
"245071","h2sr_d_ref_fast_trs_leg_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:0b5f5b21e79415210127928788aabe8ac15629f169afafc92b4ec6f07a77396d",""
"245092","h2sr.d_ref_fast_trs","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:c117fcb03de43b069a1575223a0acaa8d08a18841c495a1a8ccb59532170b440",""
"245093","h2sr_d_ref_fast_trs_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:b4c3a5a48b6b35fa80c7d7514766eb101bcc208c2953efe3fccaf8164a9d0055",""
"245094","dm_hk_n.d_pos_bucket_vega_metrics_p_h1300","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","0","0","0","0","query:352bb19660d84d81b1ef2edec7a6b70a8cd8483013d4248bf477750d142839ab;prepare:6decd6e76b497e2faab933e31b76ae5db0c142e34b29044519940792c63b2414",""
"245207","odata_n_tit.d_v_risk_option_info_p_h15_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:b3a3205f1b5d752cdfc28f45fe5c4f7243e2e5ff6d7701f03c7c7e1a71cb9053",""
"245208","h2sr_d_pos_bucket_vega_metrics_p_h1300","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:036463156c0545facea6c92da48e0733f94d10928a23c2eb1c7463de9be96a38",""
"245209","h2sr_d_pos_bucket_vega_metrics_p_h1300_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:707e10f73331d960198c38d496f97fc47855556c55f4b3cac22f1d30f3f88575",""
"245219","dm_hk_n.trd_fee_info_d_h13","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","0","query:80b4470a101662b9d1a39aa66afb61410dacfe3bc8cd4a5df054faef9113ea0c;prepare:094cd687ad253d1eac25e376b2239bf9807a6d3cae8f2a3afb2983990408c479",""
"245220","odata_n_tit.xb_trd_deal_f","mysql2hive","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","0","1","0","0","0","0","query:947d81db2c2987795fddf21180003a509799a0b259bd9c30f5d4d035e79dbd14",""
"245223","h2sr_trd_fee_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:32af4cf13af9d6953660afe1ca4da3f2842a888332338683e0c5967bc679cd96",""
"245224","h2sr_trd_fee_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:7a78b76b1438fcadcdbca5bcc3e34590ee362e20fa124eb07badd75bbd402723",""
"245232","dm_hk_n.d_pos_fast_trs_leg_his_pos_p_h1300","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","未见复杂算子线索","0","0","0","0","0","0","query:c94ecdb29bef165bc17b2b77e0d68728e40a82bf89648d0cec6860f2bdb594e5;prepare:692e36e8b95242dd519eea27567ab92306545d2a90f76ec1b0bcbbc8f7bd16ae",""
"245236","h2sr_d_pos_fast_trs_leg_his_pos_p_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:85e22c3bb50002445b75d0b6411cf79d60677dce1874baa7e9ad5e5186951342",""
"245237","h2sr_d_pos_fast_trs_leg_his_pos_p_h1300_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:509663449afff4c7ffbca919fbbd2cf1c3601a6d9f32b2cc6acde5787213de1b",""
"245255","dm_hk_n.trd_fee_payment_schedule_info_h13","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:f2a152164bd2eedc8e0f892e56bd49fb14df4b91e0214d1af02746ef147d2fac;prepare:536624558c340e12a4737191e907208ac8741b7b6aaebf87d290423a933f79cf",""
"245262","h2sr_trd_fee_payment_schedule_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","0","多来源或计算线索","0","0","0","0","2","0","query:39ce473b85eb4b8472d95da579cda418214e04f2fbcc331c485dae4039cdd715",""
"245273","odata_n_tit.d_ref_ins_option_info_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:3981610ad90e57e75a645782213d8c8289f31b15e38160bbc0625b64a40b28c1",""
"245277","odata_n_tit.d_ref_option_autocall_cp_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:7b9d1f92aa748ca6b3ce19c518ba507d19333c7f24c737fc4cc13ecaea274602",""
"245286","odata_n_tit.d_ref_option_autocall_ki_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:00cb91afa30e162c622855f5ee094efa4c441cb95de84cbffc317109d0d09b43",""
"245287","odata_n_tit.d_ref_option_autocall_ko_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e7d7c63f48111bc4e16c0c675dd31ea7893d971e99bc428c6ebcca47a2913ad6",""
"245288","odata_n_tit.d_ref_option_lizard_obs_date_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:8fc38fd088965b41fbbf57ade0f1710237bc13f03d697c5b8bca224d0d6355ce",""
"245290","odata_n_tit.r_ref_option_barrieroption_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:d1724e2484ff44732af93b96a1c18c23bd2980c30c50bf2ab95efb42ad5305c7",""
"245292","odata_n_tit.r_ref_option_cumulator_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:1700f6bb791cced834eae446e1e196898fe91349b5a372abc95143e8ba94e52f",""
"245294","odata_n_tit.r_ref_option_digitaloption_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:70f3993affe5cf68dbd064410103351cbda4111ca223227573a49fc0ac028bea",""
"245295","dm_hk_n.d_pos_fast_trs_leg_valuation_p_h1300","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","未见复杂算子线索","0","0","0","0","0","0","query:bcdae6d706290263e16090736b4a7fa533b3da42363488b04aab82992095041b;prepare:9c7713d2e5927d173934a382fce1c7d7b245f3c72450cc57bb49c1b22204bf65",""
"245297","odata_n_tit.r_ref_option_vanillaoption_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:382e52de93efe054a7143fc5fbf5c95d8768887f2f6ae497a62f02ed568761be",""
"245300","odata_n_tit.d_ref_sbl_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:ea61bd707d8b4001b1698384923823578de1c44b35381d7f981a0dca4749cbb8",""
"245310","h2sr_d_pos_fast_trs_leg_valuation_p_h1300","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:863d08726237c9b22cdb4c7ae1555ed1f4a98c3433661ed1b407751045b50841",""
"245312","dm_hk_n.trd_option_deal_settlement_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:9fedbfb9939915dffa5cf1d819ea745edd823046ad3da54143312a261f7592d1;prepare:9ce29a783ecb72e8de69ec1105d174ed11a9ddf4c2ccefa7f4ab70edba149a33",""
"245314","odata_n_tit.b_trd_deal_p_h13_i","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:389ae29a042ff282d51e77e812989f3f803f84e1a57770b36cfd7797b23ee6cb",""
"245315","h2sr_trd_option_deal_settlement_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:9d91ad1c1acde43f4bb04c47008a428d8d99ee2899e4c6c9fe4a46347a2ee35f",""
"245318","h2sr_d_pos_fast_trs_leg_valuation_p_h1300_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:e5e660deca2b8dae229367b44de4845194302d9d0ea3325566d7f4caf16f2a1f",""
"245319","h2sr_trd_option_deal_settlement_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:1ea06aa52b586f606880a8f3704d6cbe3957cc6f230b203714a9b5be1936f568",""
"245320","h2sr_trd_option_deal_settlement","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:66c0e4b3cb9997a1c243f4de2e72f8e5e8b24ed787023c2b5f8d7009645ee4de",""
"245322","h2sr_trd_option_deal_settlement_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","0","多来源或计算线索","0","0","0","0","1","0","query:3965c7c1dc26eb3de837aeaf46b36a6ca9d33ffdac9b53f311edf6e724a0b6ed",""
"245323","odata_n_tit.f_trd_fee_payment_schedule_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:af83e30e798be0aa252dcc2c246bff1d5d5b40d7851e65297612064a1494d0a4",""
"245339","dm_hk_n.ref_fx_forward_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:f1e0ab90d2c497a6296fa38ce9485dd7bef68a2bbaeb2c86a13d7a43230fe2b3;prepare:30be7c2f3907ada7a15f9e092b9621e927401abf4e282b3dcd282f8dac61f212",""
"245380","h2sr_ref_fx_forward_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:3c42cb049f57f47900c42739fa34c31334bcde6fa1122828f960dc7fab5a89eb",""
"245381","dm_hk_n.D_REF_COUNTER_PARTY_P_h1300","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:37853f98ee7721967a4b7b8de6fdae9f45193b3e59e9b8f6e362ef38019be8fb;prepare:802e657129530256e69769e96ffae0f6d9fa72b5d5ae1f58cd90dc7b7ecc35d3",""
"245382","h2sr_ref_fx_forward_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:1b7284f3a8230509065729ec2bb831710e5fec406997e97bbd7670549359d7e2",""
"245384","dm_hk_n.ref_fx_forward_structure_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:efe9b67be74985f63fe8b0efec0de35d2f7278a7e725884b3898973d51fbf122;prepare:5f41c28775b7d1180ba51ec70ed89981a7bd214cd6ad21a81446272a02607861",""
"245399","h2sr_ref_fx_forward_structure_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:17e2f859e78dd5b568c7ec290205c07d370cd1cb69924c5739c797504afd63f1",""
"245412","dm_hk_n.ref_option_deal_strike_hk_p","sparkIndex","PROJECTED","DATA_LINEAGE","4","1","多来源或计算线索","3","0","0","0","0","0","query:55aaae3b4f085d0f55c15ded8feceb56f2008873c7f683c425bee1bccfd31304;prepare:9e0a9335d208c8ee325912f06f8edb63a7a1635d327f29d94c56e69a2ee1f692",""
"245432","h2sr_ref_option_deal_strike","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:80066e7acdd542d403ea39582260fef372c2442397d1a6cacfe0f198739f2b54",""
"245435","h2sr_ref_option_deal_strike_h1300","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:07fd2fd3e4bdf07a7d9f9e0bf5ec3a22646058f8066ec71b370dd99cf5ff11ae",""
"245439","h2sr_ref_option_deal_strike_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:9d3712b0232c8618c3befcee09a7a9e11e200300a0079cfb10018b9efc9949e8",""
"245442","h2sr_ref_option_deal_strike_h1300_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:c3600d4755bca148c03e93caaab4a119fcc37fa679b975e3488f0a1b54d178a0",""
"245443","odata_n_uip.q_mkt_idxd_csi_p_h20_f","mysql2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:d15408b44c9d80ced4b18c0b163cd7d4881775ed8e05d0d4f98bd1ab87de6595",""
"245462","h2sr_ref_fx_forward_structure_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:08c4ce5fbae2db6cc43dee3d9a84bf0cdaf92af14cbbf49ff39aeec2e993e30d",""
"245480","odata_n_tit.d_bk_book_mapping_rule_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:4c12c5f5af2f7db25dbff3bb25b462bc3066c586aa268f49a8bee16ad9dc9769",""
"245482","odata_n_tit.d_bk_book_mapping_p_h13_f","oracle2hive","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:fa3d9a24785262d26b61802442f580db0145d1bd225b689b655d5abc57888aa1",""
"245498","dm_hk_n.trd_otc_trade_info_h13","sparkIndex","PROJECTED","DATA_LINEAGE","18","1","多来源或计算线索","14","3","0","0","0","0","query:bb6bbbce34ca5d8ec49eb00baba9e30798e76917b03409f163329d701fc8e982;prepare:0a8a650546a21581ca9d27751cf5a431239027812d586751dd4d2e8f64e78e8b",""
"245501","h2sr_risk_option_initial_metric","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:9f8b0ef1a14b2b1cab6852c1b1588f6587dca568f4480ad2f7c5e47df30cfbab",""
"245506","dm_otc_n.eod_contract_ins_daily_info_grp01","sparkIndex","PROJECTED","DATA_LINEAGE","7","1","多来源或计算线索","4","2","0","2","2","3","query:2b576ec40e86a3cfcb5e62bcd15a80f3242516e1b29331e303c66ec08429ffdd;prepare:afad7fa10136d07ffe5ba80a3bee2eff43bb6f6646bdc589a711670abc2599fb",""
"245521","h2sr_D_REF_COUNTER_PARTY_P_h1300","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:5c308eff83479652e200a8e477966d16ac283db3326c33c2d4c2acede822733a",""
"245524","h2sr_D_REF_COUNTER_PARTY_P_h1300_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","1","0","query:d379780b27975995fa7a17947d70a28649b28a6ee3171ec860a44001b2d6c8de",""
"245529","dm_hk_n.liq_clearing_transaction_h13","sparkIndex","PROJECTED","DATA_LINEAGE","2","1","多来源或计算线索","1","0","0","0","0","0","query:ddd4a718f87a50a0f8a9cb700f5773729dc9cac45cbb2cda51069289efe73285;prepare:77a474625f024556c1fbd374f4cee3f000b14ddd86b3f456a66cd6ee9c92b780",""
"245533","h2sr_ref_cbond_rate","hive2starrocks","PROJECTED","DATA_LINEAGE","1","0","未见复杂算子线索","0","0","0","0","0","0","query:0623818a0995d0814bd8a0a20ad79a44070d0cd36e94d43df912dc243c977604",""
"245573","dm_hk_n.d_ref_future_properties_p_1300","sparkIndex","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:ee425f3d5b051655cace5e76e5c3a70399b90ee2eaeea96034da607103d38209;prepare:418c01742fe842c645e41b64c362c63114adea2e2357ff9062fa10d37cf1f70b",""
"245576","h2sr_d_ref_future_properties_p_1300","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:7bd2d1eb75613b177c1a116c9765b5f6b523dc8d899c4ae54fec0f6b34c60031",""
"245596","h2sr_trd_trs_event_struc_detail","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:cc9d813be19d25a88f375964922908b2f72a2ec8ab5d3bb01d7ca9c846b1b839",""
"245598","h2sr_liq_clearing_trans_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:5c598633a2f5c689a97e1dfb4dec67491cf104acdf1f5a0d852077623e8d6652",""
"245599","h2sr_liq_clearing_trans_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","0","多来源或计算线索","0","0","0","0","2","0","query:265ee620391b9f7e3984c8ea7db06d8e7c82872970b89290958bf5ddb1b89814",""
"245627","dm_hk_n.ref_option_autocall_cp_h13","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","0","query:67ee660be3352c471dce086abc4f98095a65e6bd923cf203a24a3fbfc6f98911;prepare:d4a8e746a55f377ad8b0686adb185b4ca77c29178ab052bc64b6395e430e2742",""
"245631","DM_OTC_TEST.OTC_SALE_DAILY_RPT_ADJ_h16","sparkIndex","PROJECTED","DATA_LINEAGE","14","1","多来源或计算线索","11","3","1","11","11","2","query:e7dbc5e802e1f62f783faeb63c6fdc2fa21602f7ea7488e4fc0550294f0e1910;prepare:d843c27f23f18e9c813d52e17448d112c5fa329fe949f00904f20b5d11977741",""
"245632","h2sr_ref_option_autocall_cp_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:e990fa61a79dec3f011c7f4b3a82e907b559f1dbbc4fcfc64919708731bbc3d5",""
"245633","h2sr_ref_option_autocall_cp_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:8d590e476436a38da9949a2a55a2419b3ed70a964cba80c585461322b864b673",""
"245641","h2sr_titans_dm.report_swap_kingstar","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:2046cf4744dddc7dac57bdf51836e8023193efec6c86894ac25a5f46f109f78a",""
"245643","dm_hk_n.ref_option_autocall_ki_h13","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","0","query:cfd639a00fa5254a9aa258ab4374419cc7f24b79e900df7c637e97d428cfb26f;prepare:0ca17abd0e988492db99aabb1be2f4f502252af9ea643f50c97fdeaa9c97e620",""
"245644","h2sr_ref_option_autocall_ki_h13","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:054f7d3bad2cac5b81f95d63e90a634209e595f942ff5a8421d6a17902d46a1f",""
"245646","h2sr_titans_dm.report_swap_financial","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:31cf5df96a6177b5d9238ab40d37ef290a2131143cd494ea911bedd927dabc01",""
"245647","h2sr_titans_dm.report_swap_futures","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","未见复杂算子线索","0","0","0","0","0","0","query:692d221f8a3c644d6d715488203c7c3ad60b7d501d8a8c922e417b761438a76b",""
"245649","h2sr_ref_option_autocall_ki_h13_log","hive2starrocks","PROJECTED","DATA_LINEAGE","1","1","多来源或计算线索","0","0","0","0","2","0","query:304ac0ed3faf7321c3bac369a8e639e8b81586c155a2bf441d7af8e26c289fa8",""
"245660","DM_OTC_TEST.OTC_SALE_DAILY_RPT_ADJ_h00","sparkIndex","PROJECTED","DATA_LINEAGE","14","1","多来源或计算线索","11","3","1","11","11","2","query:80b4bd6d8effa296ff6e3b922ea46cc4c18190ac9d2c8bb8876832d0930fa20c;prepare:d843c27f23f18e9c813d52e17448d112c5fa329fe949f00904f20b5d11977741",""
"245661","dm_hk_n.d_ref_op_deal_autocall_kidate_p_h1300","sparkIndex","PROJECTED","DATA_LINEAGE","3","1","多来源或计算线索","2","0","0","0","0","0","query:fcff2336de1e8a488d513cf0513d19219fee35090d4a5ce4890885ef9a9102fd;prepare:150f6ebf1fe012e91fb464a0541b93119db401cfc5efebdd8d9f2e3ba8860544",""
"245662","dm_otc_n.eod_contract_ins_daily_info_grp02","sparkIndex","PROJECTED","DATA_LINEAGE","5","1","多来源或计算线索","4","0","0","2","2","2","query:2ebeb26e7836c3d9cfbfcc2257e9944a1db62850431bbf5e11f3d0e743f2773d;prepare:2900c2150548a75c3f304e942c1998f852099d1f938cb1c917e8d94eca888a14",""
